#      time         order        zone_3_ce1   zone_3_cei   zone_3_lea   zone_3_wa1   zone_3_wa2   zone_3_wal
  5125.319656       1.0000       7.8939       8.8781       0.0000       15.480       0.0000       15.967    
  5125.480902       1.0000       7.3227       8.4444       0.0000       15.453       0.0000       15.924    
  5125.803393       1.0000       6.0191       7.5338       0.0000       15.403       0.0000       15.816    
  5126.448377       1.0000       2.5844       5.6997       0.0000       15.361       0.0000       15.407    
  5126.644017       1.0000       1.4660       5.1494       0.0000       15.354       0.0000       15.265    
  5127.035297       1.0000     -0.98630       4.0565       0.0000       15.361       0.0000       14.927    
  5127.612507       1.0000      -4.5720       2.4863       0.0000       15.397       0.0000       14.338    
  5127.737604       1.0000      -5.3422       2.1482       0.0000       15.405       0.0000       14.207    
  5127.987799       1.0000      -6.8052       1.4831       0.0000       15.424       0.0000       13.941    
  5128.078674       1.0000      -7.3240       1.2431       0.0000       15.432       0.0000       13.843    
  5128.260425       1.0000      -8.2923      0.77073       0.0000       15.445       0.0000       13.654    
  5128.623926       1.0000      -9.8369     -0.12068       0.0000       15.459       0.0000       13.309    
  5129.095793       1.0000      -11.077      -1.1204       0.0000       15.448       0.0000       12.916    
  5129.214440       1.0000      -11.340      -1.3606       0.0000       15.443       0.0000       12.821    
  5129.451733       1.0000      -11.664      -1.7849       0.0000       15.428       0.0000       12.646    
  5129.546650       1.0000      -11.762      -1.9449       0.0000       15.421       0.0000       12.579    
  5129.736485       1.0000      -11.832      -2.2193       0.0000       15.404       0.0000       12.452    
  5129.751672       1.0000      -11.837      -2.2410       0.0000       15.402       0.0000       12.442    
  5129.782045       1.0000      -11.843      -2.2831       0.0000       15.399       0.0000       12.422    
  5129.842793       1.0000      -11.843      -2.3623       0.0000       15.393       0.0000       12.382    
  5129.964287       1.0000      -11.794      -2.4995       0.0000       15.380       0.0000       12.305    
  5130.012884       1.0000      -11.766      -2.5509       0.0000       15.374       0.0000       12.274    
  5130.110080       1.0000      -11.681      -2.6392       0.0000       15.363       0.0000       12.213    
  5130.148958       1.0000      -11.641      -2.6721       0.0000       15.358       0.0000       12.188    
  5130.226714       1.0000      -11.544      -2.7283       0.0000       15.348       0.0000       12.136    
  5130.257817       1.0000      -11.502      -2.7493       0.0000       15.344       0.0000       12.115    
  5130.320022       1.0000      -11.407      -2.7848       0.0000       15.336       0.0000       12.074    
  5130.344904       1.0000      -11.367      -2.7980       0.0000       15.332       0.0000       12.057    
  5130.394668       1.0000      -11.279      -2.8203       0.0000       15.326       0.0000       12.024    
  5130.494196       1.0000      -11.076      -2.8482       0.0000       15.312       0.0000       11.957    
  5130.693252       1.0000      -10.562      -2.8365       0.0000       15.284       0.0000       11.826    
  5130.772874       1.0000      -10.341      -2.8209       0.0000       15.273       0.0000       11.774    
  5130.932119       1.0000      -9.8355      -2.7449       0.0000       15.251       0.0000       11.675    
  5131.250609       1.0000      -8.6185      -2.4023       0.0000       15.206       0.0000       11.509    
  5131.887588       1.0000      -5.6666      -1.0072       0.0000       15.110       0.0000       11.302    
  5132.142380       1.0000      -4.4211     -0.34255       0.0000       15.071       0.0000       11.236    
  5132.651963       1.0000      -1.7729       1.3381       0.0000       15.001       0.0000       11.165    
  5133.671130       1.0000       3.5932       5.4427       0.0000       14.919       0.0000       11.199    
  5134.842492       1.0000       9.2301       10.218       0.0000       14.911       0.0000       11.369    
  5135.000000       1.0000       9.9883       10.867       0.0000       14.912       0.0000       11.391    
  5135.000000       1.0000       9.9883       10.867       0.0000       14.912       0.0000       11.391    
  5136.112864       1.0000       14.720       15.154       0.0000       14.990       0.0000       11.640    
  5136.394217       1.0000       15.816       16.179       0.0000       15.023       0.0000       11.716    
  5136.394217       1.0000       15.816       16.179       0.0000       15.023       0.0000       11.716    
  5137.284508       1.0000       18.907       19.102       0.0000       15.166       0.0000       11.996    
  5138.174799       1.0000       21.498       21.548       0.0000       15.398       0.0000       12.357    
  5139.674799       1.0000       24.971       24.931       0.0000       15.890       0.0000       13.088    
  5140.763889       1.0000       26.896       26.518       0.0000       16.032       0.0000       13.658    
  5141.606639       1.0000       27.923       27.038       0.0000       15.934       0.0000       14.109    
  5142.446442       1.0000       28.185       26.660       0.0000       15.531       0.0000       14.529    
  5143.532518       1.0000       25.887       24.463       0.0000       14.290       0.0000       15.002    
  5144.624113       1.0000       20.150       20.970       0.0000       12.701       0.0000       15.475    
  5145.603382       1.0000       12.891       17.257       0.0000       11.405       0.0000       15.902    
  5146.278884       1.0000       7.3759       14.542       0.0000       10.647       0.0000       16.182    
  5146.725512       1.0000       3.6460       12.721       0.0000       10.247       0.0000       16.358    
  5147.251919       1.0000     -0.79268       10.592       0.0000       9.9228       0.0000       16.545    
  5147.686017       1.0000      -4.4259       8.8766       0.0000       9.7525       0.0000       16.683    
  5147.859657       1.0000      -5.8693       8.2009       0.0000       9.6999       0.0000       16.734    
  5147.929113       1.0000      -6.4447       7.9323       0.0000       9.6813       0.0000       16.755    
  5148.068025       1.0000      -7.5848       7.3988       0.0000       9.6538       0.0000       16.793    
  5148.345848       1.0000      -9.7978       6.3463       0.0000       9.6388       0.0000       16.862    
  5148.748208       1.0000      -12.769       4.8704       0.0000       9.6790       0.0000       16.928    
  5149.207237       1.0000      -15.719       3.2811       0.0000       9.7698       0.0000       16.936    
  5149.763981       1.0000      -18.599       1.5347       0.0000       9.9047       0.0000       16.813    
  5150.755426       1.0000      -21.904     -0.71968       0.0000       10.190       0.0000       16.062    
  5151.488438       1.0000      -22.861      -2.0467       0.0000       10.358       0.0000       15.465    
  5152.029902       1.0000      -22.830      -2.8514       0.0000       10.453       0.0000       14.916    
  5152.639538       1.0000      -22.055      -3.5117       0.0000       10.553       0.0000       14.093    
